,Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,overlap_fraction,distance_x,distance_y,distance_z,distance3d,distance_units
37,20180723_RI510_ESC_51b_52_SIR_2C_ALN_THR_8.ome.tiff,1.0,domain,1.0,689.0,689.0,16.12475852015574,38.51814223512337,29.866473149492016,23.216255442670537,38.44739472090862,29.508141821109533,23.339932357538288,10.958224659725683,23484.0,7560.455732946299,3492.0,0.5748485538880705,0.6344383057090239,0.1378,micron^3,,,,,,
38,20180723_RI510_ESC_51b_52_SIR_2C_ALN_THR_8.ome.tiff,1.0,subdomain,2.0,230.0,230.0,11.368854869567532,38.54347826086956,31.304347826086957,20.769565217391303,38.37937029489824,31.314478258563277,20.862501214364002,,15539.0,7294.926086956521,3492.0,,,0.046,micron^3,,,,,,
39,20180723_RI510_ESC_51b_52_SIR_2C_ALN_THR_8.ome.tiff,1.0,subdomain,3.0,335.0,335.0,11.345869891605993,38.734328358208955,27.301492537313433,24.922388059701493,38.65751083641824,27.292179782610834,24.82527532164795,,23484.0,8492.644776119403,3501.0,,,0.067,micron^3,,,,,,
40,20180723_RI510_ESC_51b_52_SIR_2C_ALN_THR_8.ome.tiff,,overlap,1.0,133.0,133.0,,37.2406015037594,29.360902255639097,26.270676691729324,,,,,,,,,,0.026600000000000002,micron^3,0.15182648401826485,0.1404928407004391,0.08147585547905437,0.10679486905462987,0.19437514596912397,micron
41,20180329_RI510_ESC_12_11_SIR_2C_ALN_THR_55.ome.tiff,0.0,domain,1.0,884.0,884.0,24.306748204982064,47.12217194570136,26.562217194570135,24.770361990950228,46.80460774038513,26.879362793001366,25.354209256197578,11.907425717030108,31629.0,9229.403846153846,3746.0,0.5123727789584157,0.574025974025974,0.1768,micron^3,,,,,,
42,20180329_RI510_ESC_12_11_SIR_2C_ALN_THR_55.ome.tiff,0.0,subdomain,2.0,402.0,402.0,12.819515592019693,45.32089552238806,28.00995024875622,26.33830845771144,45.28407576545537,27.898698148027766,26.533247831300066,,31629.0,11020.65671641791,3746.0,,,0.0804,micron^3,,,,,,
43,20180329_RI510_ESC_12_11_SIR_2C_ALN_THR_55.ome.tiff,1.0,domain,1.0,582.0,582.0,19.115739616359907,46.81443298969072,28.620274914089347,21.6340206185567,46.801674163325366,29.049498332097677,21.793833215592045,10.358768340413583,39667.0,12980.582474226803,5967.0,0.4590792334246103,0.5243243243243243,0.1164,micron^3,,,,,,
44,20180329_RI510_ESC_12_11_SIR_2C_ALN_THR_55.ome.tiff,1.0,subdomain,2.0,380.0,380.0,14.786045125215315,48.007894736842104,27.526315789473685,21.289473684210527,47.906638294927426,28.095684653898118,21.266766849934616,,39667.0,13841.3,5967.0,,,0.076,micron^3,,,,,,
45,20180329_RI510_ESC_12_11_SIR_2C_ALN_THR_55.ome.tiff,,overlap,1.0,283.0,283.0,,47.409893992932865,27.247349823321557,22.618374558303888,,,,,,,,,,0.056600000000000004,micron^3,0.23922231614539308,0.14241504162422133,0.08680542156385243,0.00036669713247050595,0.1667853703431263,micron
46,20181126_RI510_ESC_61a_61b_SIR_2C_ALN_THR_4.ome.tiff,0.0,domain,1.0,629.0,629.0,15.748300262692542,6.348171701112878,24.640699523052465,27.721780604133546,6.310715429483928,24.61478640228126,27.48474239096181,10.630426140500198,41465.0,15523.178060413355,6663.0,0.46970474407977514,0.573905109489051,0.1258,micron^3,,,,,,
47,20181126_RI510_ESC_61a_61b_SIR_2C_ALN_THR_4.ome.tiff,0.0,subdomain,2.0,364.0,364.0,16.819110460850563,6.543956043956044,23.307692307692307,28.535714285714285,6.5228130682159335,23.326261547644656,28.356481574141146,,41465.0,16334.32142857143,6663.0,,,0.0728,micron^3,,,,,,
48,20181126_RI510_ESC_61a_61b_SIR_2C_ALN_THR_4.ome.tiff,1.0,domain,1.0,462.0,462.0,16.232338799822006,4.740259740259741,33.082251082251084,28.846320346320347,4.739557371609907,33.05921597947334,28.479397805112903,9.591380444864102,65535.0,21319.12554112554,10130.0,0.6048331705179518,0.7275590551181103,0.09240000000000001,micron^3,,,,,,
49,20181126_RI510_ESC_61a_61b_SIR_2C_ALN_THR_4.ome.tiff,1.0,subdomain,2.0,452.0,452.0,15.480104855091293,4.70353982300885,32.97566371681416,28.67920353982301,4.718494135228088,32.99803342468672,28.379691318920347,,65535.0,21520.048672566372,10130.0,,,0.09040000000000001,micron^3,,,,,,
50,20181126_RI510_ESC_61a_61b_SIR_2C_ALN_THR_4.ome.tiff,,overlap,1.0,59.0,59.0,,5.033898305084746,29.88135593220339,28.728813559322035,,,,,,,,,,0.0118,micron^3,0.05717054263565891,0.039786216566043746,0.3377771830876833,0.1963947572342526,0.3927432610655356,micron
51,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,0.0,domain,1.0,1164.0,1164.0,23.48048461721228,16.416666666666668,25.890893470790378,31.621993127147768,16.290236311912725,25.62314073363465,32.05236676630683,13.051230283071654,33139.0,13909.444158075601,6781.0,0.5866086542468562,0.6970059880239521,0.2328,micron^3,,,,,,
52,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,0.0,subdomain,2.0,450.0,450.0,11.834742362707557,15.006666666666666,25.055555555555557,36.84,15.200739474699084,25.15157647271309,36.63667054292543,,32341.0,15010.655555555555,6816.0,,,0.09000000000000001,micron^3,,,,,,
53,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,0.0,subdomain,3.0,664.0,664.0,16.668791324081422,17.0105421686747,25.98644578313253,28.091867469879517,16.890042433934585,25.692430716710415,28.649908318196786,,33139.0,13619.328313253012,6781.0,,,0.1328,micron^3,,,,,,
54,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,1.0,domain,1.0,686.0,686.0,22.09257660053742,17.083090379008745,24.479591836734695,22.91399416909621,17.111644000737805,24.66656817245305,22.153195882784576,10.942296985154808,31061.0,10503.150145772595,5299.0,0.6944877563415198,0.7313432835820896,0.13720000000000002,micron^3,,,,,,
55,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,1.0,subdomain,2.0,495.0,495.0,11.380320516790338,17.2,25.1030303030303,20.286868686868686,17.188767718419538,25.12229991056746,20.22352776835981,,31061.0,11613.064646464647,5299.0,,,0.099,micron^3,,,,,,
56,20190406_RI510_ESC_82b_82a_SIR_2C_ALN_THR_15.ome.tiff,,overlap,1.0,199.0,199.0,,17.030150753768844,23.964824120603016,28.261306532663315,,,,,,,,,,0.0398,micron^3,0.12053301029678984,0.3959668353408903,0.03826290244726394,0.10267596110313493,0.4108480709240595,micron
57,20200304_RI510_ESC_121b_121a_SIR_2C_ALN_THR_126.ome.tiff,0.0,domain,1.0,297.0,297.0,11.857032291404234,31.478114478114477,32.16498316498316,23.521885521885523,31.466611276976806,32.35368016876856,23.823457097398226,8.277882845611002,38671.0,14921.316498316499,6506.0,0.6649102836793676,0.7595907928388747,0.0594,micron^3,,,,,,
58,20200304_RI510_ESC_121b_121a_SIR_2C_ALN_THR_126.ome.tiff,0.0,subdomain,2.0,215.0,215.0,9.874890560341582,31.813953488372093,31.730232558139534,22.52093023255814,31.813805095353498,31.946048598569117,22.90836978188849,,38671.0,14599.53023255814,6506.0,,,0.043000000000000003,micron^3,,,,,,
59,20200304_RI510_ESC_121b_121a_SIR_2C_ALN_THR_126.ome.tiff,1.0,domain,1.0,775.0,775.0,14.363843939484417,32.45548387096774,26.45806451612903,13.95741935483871,32.23631170673257,26.306358036756542,13.729732256187958,11.396400245279748,26072.0,8351.025806451613,3852.0,0.6325584201286392,0.7387988560533841,0.155,micron^3,,,,,,
60,20200304_RI510_ESC_121b_121a_SIR_2C_ALN_THR_126.ome.tiff,1.0,subdomain,2.0,589.0,589.0,12.811862125922074,32.48556876061121,27.212224108658745,12.894736842105264,32.25888179385626,26.989946757298306,12.780833760546166,,26072.0,8690.064516129032,3852.0,,,0.1178,micron^3,,,,,,
61,20200304_RI510_ESC_121b_121a_SIR_2C_ALN_THR_126.ome.tiff,,overlap,,0.0,,,,,,,,,,,,,,,0.0,micron^3,0.0,0.4037489936484107,0.2418928852804808,0.09621255371947068,0.4803980363351231,micron
